,Dewhigh,Dewlow,Dewmid,Humidhigh,Humidlow,Humidmid,Phigh,Plow,Pmid,Rain,Thigh,Tlow,Tmid,Vishigh,Vislow,Vismid,Windhigh,Windlow,Windmid,day
164,13.0,9.0,12.0,94.0,41.0,72.0,1016.0,1013.0,1014.0,0.0,23.0,11.0,17.0,10.0,5.0,9.0,23.0,,5.0,19.0
165,14.0,11.0,13.0,94.0,57.0,74.0,1018.0,1015.0,1016.0,0.0,23.0,14.0,18.0,10.0,9.0,10.0,34.0,,16.0,20.0
166,13.0,9.0,11.0,82.0,56.0,67.0,1016.0,1014.0,1015.0,0.0,20.0,14.0,17.0,10.0,8.0,10.0,39.0,60.0,27.0,21.0
167,14.0,11.0,12.0,88.0,64.0,76.0,1015.0,1013.0,1014.0,0.0,19.0,15.0,17.0,10.0,10.0,10.0,19.0,,13.0,22.0
168,14.0,8.0,12.0,94.0,44.0,69.0,1014.0,1010.0,1012.0,0.0,24.0,14.0,19.0,10.0,3.0,9.0,23.0,,10.0,23.0
169,11.0,5.0,8.0,94.0,48.0,74.0,1011.0,1008.0,1009.0,0.0,17.0,11.0,13.0,10.0,5.0,9.0,19.0,,10.0,24.0
170,9.0,5.0,7.0,82.0,48.0,66.0,1017.0,1009.0,1013.0,0.0,17.0,10.0,13.0,10.0,10.0,10.0,21.0,40.0,13.0,25.0
171,10.0,6.0,8.0,82.0,45.0,66.0,1022.0,1017.0,1019.0,0.0,19.0,11.0,14.0,10.0,10.0,10.0,16.0,,11.0,26.0
172,9.0,5.0,7.0,87.0,35.0,60.0,1023.0,1021.0,1022.0,0.0,22.0,8.0,14.0,10.0,10.0,10.0,14.0,,8.0,27.0
173,11.0,7.0,8.0,93.0,34.0,59.0,1023.0,1020.0,1021.0,0.0,25.0,8.0,17.0,10.0,10.0,10.0,19.0,,8.0,28.0
174,13.0,8.0,10.0,94.0,30.0,58.0,1020.0,1017.0,1019.0,0.0,27.0,10.0,18.0,10.0,10.0,10.0,14.0,32.0,5.0,29.0
175,15.0,9.0,12.0,94.0,30.0,61.0,1017.0,1014.0,1015.0,0.0,29.0,12.0,20.0,10.0,10.0,10.0,21.0,,5.0,30.0
176,16.0,13.0,14.0,88.0,39.0,63.0,1016.0,1015.0,1015.0,0.0,28.0,15.0,21.0,10.0,10.0,10.0,19.0,,11.0,31.0
177,15.0,11.0,13.0,77.0,35.0,57.0,1018.0,1016.0,1017.0,0.0,30.0,15.0,22.0,10.0,10.0,10.0,19.0,,10.0,32.0
178,15.0,10.0,13.0,82.0,29.0,55.0,1019.0,1017.0,1018.0,0.0,31.0,16.0,23.0,10.0,10.0,10.0,14.0,,6.0,33.0
179,18.0,12.0,14.0,88.0,31.0,59.0,1019.0,1017.0,1018.0,0.0,32.0,16.0,23.0,10.0,10.0,10.0,13.0,,5.0,34.0
180,17.0,12.0,15.0,88.0,35.0,62.0,1020.0,1018.0,1019.0,0.0,30.0,18.0,24.0,10.0,10.0,10.0,13.0,,10.0,35.0
181,17.0,10.0,13.0,88.0,29.0,57.0,1018.0,1015.0,1017.0,0.0,31.0,15.0,23.0,10.0,10.0,10.0,13.0,,5.0,7.0
182,18.0,14.0,16.0,88.0,31.0,59.0,1016.0,1014.0,1015.0,0.0,33.0,17.0,24.0,10.0,10.0,10.0,10.0,,5.0,8.0
183,20.0,15.0,18.0,88.0,34.0,61.0,1018.0,1015.0,1016.0,0.0,33.0,19.0,26.0,10.0,10.0,10.0,29.0,,5.0,9.0
184,20.0,17.0,19.0,94.0,54.0,73.0,1021.0,1018.0,1020.0,0.0,28.0,20.0,24.0,10.0,7.0,10.0,19.0,,8.0,10.0
185,16.0,8.0,12.0,77.0,32.0,54.0,1021.0,1019.0,1020.0,0.0,27.0,17.0,22.0,10.0,10.0,10.0,21.0,,8.0,11.0
186,14.0,6.0,12.0,77.0,29.0,56.0,1024.0,1021.0,1022.0,0.0,26.0,17.0,22.0,10.0,10.0,10.0,16.0,,10.0,12.0
187,13.0,8.0,11.0,82.0,28.0,55.0,1023.0,1020.0,1022.0,0.0,28.0,13.0,20.0,10.0,10.0,10.0,13.0,,5.0,13.0
188,17.0,10.0,12.0,88.0,24.0,53.0,1020.0,1018.0,1020.0,0.0,33.0,14.0,23.0,10.0,10.0,10.0,10.0,,5.0,14.0
189,18.0,13.0,16.0,88.0,31.0,60.0,1020.0,1018.0,1019.0,0.0,33.0,17.0,24.0,10.0,10.0,10.0,13.0,,5.0,15.0
190,21.0,15.0,18.0,94.0,30.0,59.0,1020.0,1015.0,1018.0,0.0,36.0,18.0,27.0,10.0,1.0,10.0,16.0,40.0,5.0,16.0
191,21.0,18.0,19.0,94.0,43.0,69.0,1019.0,1016.0,1017.0,0.0,32.0,20.0,26.0,10.0,10.0,10.0,23.0,,8.0,17.0
192,21.0,14.0,18.0,94.0,40.0,75.0,1018.0,1013.0,1015.0,0.0,32.0,18.0,24.0,10.0,7.0,10.0,32.0,58.0,8.0,18.0
193,18.0,15.0,17.0,94.0,45.0,71.0,1014.0,1010.0,1013.0,0.0,29.0,16.0,22.0,10.0,10.0,10.0,13.0,,6.0,19.0
194,20.0,15.0,17.0,88.0,32.0,66.0,1012.0,1004.0,1009.0,0.0,34.0,19.0,27.0,10.0,7.0,10.0,24.0,,6.0,20.0
195,18.0,12.0,14.0,94.0,42.0,63.0,1017.0,1012.0,1015.0,0.0,26.0,19.0,22.0,10.0,10.0,10.0,24.0,,11.0,21.0
196,18.0,13.0,15.0,94.0,35.0,64.0,1017.0,1015.0,1016.0,0.0,31.0,15.0,23.0,10.0,10.0,10.0,19.0,,5.0,22.0
197,16.0,11.0,14.0,88.0,53.0,67.0,1025.0,1017.0,1021.0,0.0,23.0,17.0,20.0,10.0,10.0,10.0,19.0,,8.0,23.0
198,11.0,8.0,10.0,88.0,34.0,58.0,1028.0,1023.0,1026.0,0.0,26.0,12.0,19.0,10.0,10.0,10.0,16.0,,8.0,24.0
199,13.0,8.0,10.0,82.0,28.0,52.0,1024.0,1018.0,1021.0,0.0,29.0,13.0,21.0,10.0,10.0,10.0,23.0,,11.0,25.0
200,15.0,10.0,12.0,88.0,27.0,55.0,1018.0,1010.0,1014.0,0.0,31.0,13.0,22.0,10.0,10.0,10.0,11.0,,5.0,26.0
201,22.0,14.0,16.0,83.0,31.0,62.0,1013.0,1008.0,1010.0,0.0,33.0,17.0,24.0,10.0,10.0,10.0,24.0,,6.0,27.0
202,19.0,17.0,18.0,94.0,69.0,89.0,1017.0,1013.0,1014.0,0.0,23.0,19.0,21.0,10.0,4.0,9.0,14.0,,5.0,28.0
203,18.0,13.0,16.0,94.0,73.0,87.0,1020.0,1017.0,1018.0,0.0,20.0,16.0,18.0,10.0,2.0,9.0,26.0,,6.0,29.0
204,14.0,9.0,12.0,94.0,49.0,75.0,1022.0,1020.0,1021.0,0.0,22.0,14.0,18.0,10.0,7.0,10.0,21.0,,8.0,30.0
205,14.0,7.0,10.0,94.0,43.0,70.0,1020.0,1016.0,1018.0,0.0,22.0,9.0,16.0,10.0,10.0,10.0,11.0,,6.0,31.0
206,16.0,14.0,14.0,94.0,60.0,82.0,1016.0,1013.0,1015.0,0.0,23.0,15.0,19.0,10.0,7.0,9.0,16.0,,5.0,32.0
207,14.0,11.0,13.0,88.0,47.0,71.0,1019.0,1015.0,1017.0,0.0,23.0,15.0,19.0,10.0,10.0,10.0,14.0,,10.0,33.0
208,18.0,13.0,15.0,94.0,78.0,89.0,1020.0,1015.0,1017.0,0.0,21.0,14.0,17.0,10.0,3.0,9.0,14.0,,6.0,34.0
209,16.0,10.0,13.0,94.0,53.0,80.0,1015.0,1011.0,1013.0,0.0,21.0,14.0,17.0,10.0,2.0,10.0,24.0,45.0,8.0,35.0
210,14.0,7.0,12.0,94.0,38.0,72.0,1017.0,1014.0,1016.0,0.0,23.0,14.0,18.0,10.0,7.0,10.0,11.0,,5.0,36.0
211,15.0,8.0,11.0,94.0,32.0,67.0,1018.0,1015.0,1017.0,0.0,27.0,10.0,18.0,10.0,10.0,10.0,10.0,,3.0,37.0
212,19.0,13.0,15.0,94.0,39.0,68.0,1016.0,1013.0,1015.0,0.0,29.0,16.0,22.0,10.0,2.0,10.0,19.0,,5.0,8.0
213,18.0,15.0,17.0,94.0,64.0,87.0,1016.0,1015.0,1016.0,0.0,22.0,18.0,20.0,10.0,2.0,10.0,11.0,,6.0,9.0
214,17.0,10.0,13.0,94.0,44.0,71.0,1017.0,1015.0,1016.0,0.0,23.0,15.0,19.0,10.0,10.0,10.0,21.0,34.0,8.0,10.0
215,15.0,10.0,12.0,94.0,50.0,73.0,1016.0,1008.0,1012.0,0.0,24.0,12.0,18.0,10.0,10.0,10.0,13.0,,6.0,11.0
216,15.0,10.0,13.0,94.0,56.0,79.0,1014.0,1006.0,1009.0,0.0,20.0,16.0,18.0,10.0,3.0,9.0,23.0,,8.0,12.0
217,12.0,6.0,9.0,94.0,33.0,64.0,1019.0,1014.0,1017.0,0.0,23.0,11.0,17.0,10.0,10.0,10.0,13.0,,8.0,13.0
218,14.0,7.0,11.0,94.0,34.0,66.0,1020.0,1018.0,1019.0,0.0,25.0,10.0,18.0,10.0,10.0,10.0,11.0,,5.0,14.0
219,15.0,12.0,13.0,83.0,50.0,69.0,1019.0,1016.0,1017.0,0.0,23.0,17.0,20.0,10.0,8.0,10.0,21.0,,6.0,15.0
220,14.0,10.0,12.0,94.0,39.0,68.0,1019.0,1016.0,1018.0,0.0,26.0,12.0,19.0,10.0,10.0,10.0,10.0,,5.0,16.0
221,16.0,12.0,13.0,94.0,37.0,67.0,1017.0,1014.0,1016.0,0.0,28.0,13.0,20.0,10.0,10.0,10.0,11.0,,6.0,17.0
222,17.0,14.0,15.0,88.0,50.0,67.0,1016.0,1014.0,1015.0,0.0,25.0,18.0,21.0,10.0,10.0,10.0,13.0,,5.0,18.0
223,18.0,12.0,16.0,94.0,44.0,79.0,1016.0,1012.0,1014.0,0.0,25.0,18.0,21.0,10.0,2.0,9.0,16.0,,8.0,19.0
224,13.0,10.0,12.0,94.0,44.0,70.0,1017.0,1016.0,1016.0,0.0,23.0,14.0,18.0,10.0,10.0,10.0,14.0,,6.0,20.0
225,16.0,10.0,13.0,94.0,57.0,75.0,1017.0,1011.0,1014.0,0.0,24.0,12.0,18.0,10.0,8.0,10.0,23.0,,6.0,21.0
226,16.0,11.0,14.0,94.0,64.0,82.0,1013.0,1007.0,1010.0,0.0,19.0,15.0,17.0,10.0,2.0,9.0,26.0,52.0,18.0,22.0
227,14.0,11.0,13.0,94.0,77.0,86.0,1014.0,1010.0,1012.0,0.0,16.0,14.0,14.0,10.0,10.0,10.0,23.0,,16.0,23.0
228,14.0,11.0,13.0,94.0,60.0,77.0,1015.0,1013.0,1014.0,0.0,19.0,15.0,17.0,10.0,7.0,10.0,24.0,40.0,14.0,24.0
229,15.0,12.0,14.0,94.0,60.0,80.0,1013.0,1011.0,1011.0,0.0,21.0,15.0,18.0,10.0,8.0,10.0,23.0,,10.0,25.0
230,14.0,10.0,12.0,94.0,44.0,68.0,1019.0,1013.0,1016.0,0.0,24.0,13.0,18.0,10.0,10.0,10.0,13.0,26.0,6.0,26.0
231,18.0,11.0,14.0,94.0,45.0,72.0,1023.0,1019.0,1020.0,0.0,28.0,12.0,20.0,10.0,10.0,10.0,8.0,,3.0,27.0
232,20.0,15.0,17.0,94.0,45.0,73.0,1025.0,1022.0,1023.0,0.0,30.0,16.0,23.0,10.0,0.0,9.0,11.0,,5.0,28.0
233,19.0,16.0,18.0,94.0,48.0,75.0,1022.0,1014.0,1018.0,0.0,30.0,17.0,23.0,10.0,7.0,10.0,16.0,,6.0,29.0
234,20.0,15.0,18.0,94.0,57.0,80.0,1013.0,1006.0,1009.0,0.0,24.0,19.0,21.0,10.0,10.0,10.0,23.0,39.0,10.0,30.0
235,18.0,9.0,14.0,94.0,49.0,74.0,1018.0,1008.0,1012.0,0.0,22.0,17.0,19.0,10.0,4.0,10.0,24.0,39.0,11.0,31.0
236,14.0,9.0,11.0,94.0,46.0,69.0,1020.0,1017.0,1019.0,0.0,22.0,11.0,16.0,10.0,10.0,10.0,10.0,,6.0,32.0
237,20.0,13.0,16.0,88.0,48.0,66.0,1017.0,1005.0,1012.0,0.0,29.0,17.0,23.0,10.0,10.0,10.0,21.0,,8.0,33.0
238,20.0,14.0,17.0,94.0,47.0,78.0,1009.0,1005.0,1007.0,0.0,26.0,17.0,21.0,10.0,2.0,10.0,35.0,53.0,14.0,34.0
239,16.0,5.0,11.0,94.0,37.0,72.0,1020.0,1010.0,1017.0,0.0,20.0,13.0,17.0,10.0,10.0,10.0,24.0,37.0,13.0,35.0
240,11.0,7.0,9.0,94.0,46.0,76.0,1020.0,1013.0,1017.0,0.0,20.0,10.0,15.0,10.0,10.0,10.0,23.0,,10.0,36.0
241,11.0,7.0,8.0,88.0,63.0,73.0,1019.0,1012.0,1015.0,0.0,17.0,11.0,13.0,10.0,10.0,10.0,32.0,48.0,19.0,37.0
242,10.0,6.0,9.0,94.0,40.0,70.0,1023.0,1019.0,1022.0,0.0,20.0,10.0,15.0,10.0,10.0,10.0,16.0,,11.0,38.0
243,10.0,6.0,8.0,100.0,40.0,72.0,1021.0,1018.0,1019.0,0.0,21.0,7.0,13.0,10.0,10.0,10.0,19.0,,6.0,9.0
244,12.0,8.0,10.0,100.0,46.0,73.0,1018.0,1017.0,1017.0,0.0,22.0,9.0,16.0,10.0,10.0,10.0,21.0,,8.0,10.0
245,13.0,10.0,12.0,94.0,50.0,72.0,1019.0,1017.0,1018.0,0.0,23.0,11.0,17.0,10.0,10.0,10.0,16.0,,10.0,11.0
246,12.0,9.0,10.0,94.0,41.0,71.0,1020.0,1017.0,1019.0,0.0,23.0,10.0,17.0,10.0,10.0,10.0,13.0,,8.0,12.0
247,11.0,8.0,9.0,94.0,43.0,70.0,1020.0,1018.0,1019.0,0.0,22.0,10.0,16.0,10.0,10.0,10.0,19.0,,10.0,13.0
248,12.0,5.0,8.0,93.0,31.0,64.0,1018.0,1010.0,1014.0,0.0,23.0,9.0,16.0,10.0,10.0,10.0,13.0,35.0,8.0,14.0
249,16.0,11.0,14.0,100.0,77.0,91.0,1010.0,1004.0,1006.0,0.0,18.0,13.0,16.0,10.0,2.0,7.0,14.0,,6.0,15.0
250,16.0,9.0,13.0,100.0,43.0,82.0,1011.0,1002.0,1005.0,0.0,23.0,15.0,19.0,10.0,0.0,7.0,24.0,,8.0,16.0
251,13.0,10.0,12.0,94.0,49.0,77.0,1021.0,1011.0,1015.0,0.0,21.0,13.0,17.0,10.0,10.0,10.0,19.0,,10.0,17.0
252,14.0,10.0,12.0,100.0,56.0,80.0,1024.0,1021.0,1022.0,0.0,21.0,11.0,16.0,10.0,5.0,10.0,8.0,,3.0,18.0
253,14.0,8.0,12.0,100.0,36.0,75.0,1022.0,1018.0,1020.0,0.0,25.0,11.0,18.0,10.0,0.0,8.0,6.0,,3.0,19.0
254,15.0,10.0,12.0,100.0,47.0,79.0,1023.0,1017.0,1019.0,0.0,25.0,11.0,18.0,10.0,8.0,10.0,39.0,60.0,3.0,20.0
255,13.0,7.0,11.0,94.0,46.0,75.0,1028.0,1023.0,1026.0,0.0,20.0,11.0,16.0,10.0,10.0,10.0,14.0,,8.0,21.0
256,12.0,8.0,10.0,94.0,50.0,77.0,1028.0,1020.0,1024.0,0.0,22.0,9.0,16.0,10.0,10.0,10.0,21.0,,8.0,22.0
257,13.0,10.0,11.0,88.0,68.0,80.0,1020.0,1013.0,1015.0,0.0,17.0,13.0,14.0,10.0,8.0,10.0,21.0,,13.0,23.0
258,11.0,7.0,9.0,88.0,49.0,72.0,1015.0,1012.0,1014.0,0.0,18.0,10.0,14.0,10.0,10.0,10.0,21.0,,10.0,24.0
259,10.0,5.0,8.0,94.0,37.0,71.0,1017.0,1013.0,1015.0,0.0,20.0,8.0,14.0,10.0,10.0,10.0,13.0,,6.0,25.0
260,8.0,4.0,6.0,100.0,45.0,73.0,1019.0,1017.0,1018.0,0.0,17.0,5.0,11.0,10.0,10.0,10.0,16.0,,5.0,26.0
261,8.0,4.0,6.0,100.0,42.0,73.0,1021.0,1018.0,1019.0,0.0,18.0,5.0,11.0,10.0,10.0,10.0,10.0,,3.0,27.0
262,10.0,4.0,7.0,100.0,38.0,74.0,1020.0,1017.0,1018.0,0.0,22.0,5.0,13.0,10.0,7.0,10.0,10.0,,3.0,28.0
263,12.0,6.0,9.0,100.0,47.0,78.0,1021.0,1019.0,1020.0,0.0,23.0,7.0,14.0,10.0,7.0,10.0,14.0,,3.0,29.0
264,13.0,7.0,10.0,100.0,41.0,75.0,1022.0,1018.0,1020.0,0.0,24.0,8.0,16.0,10.0,7.0,10.0,8.0,,3.0,30.0
265,14.0,9.0,12.0,94.0,41.0,75.0,1018.0,1009.0,1014.0,0.0,25.0,10.0,18.0,10.0,0.0,8.0,14.0,,6.0,31.0
266,15.0,12.0,13.0,94.0,64.0,87.0,1009.0,1001.0,1004.0,0.0,20.0,13.0,17.0,10.0,9.0,10.0,19.0,,8.0,32.0
267,12.0,6.0,9.0,94.0,67.0,83.0,1010.0,1003.0,1006.0,0.0,15.0,8.0,12.0,10.0,8.0,10.0,27.0,,11.0,33.0
268,9.0,4.0,7.0,93.0,63.0,81.0,1012.0,1009.0,1010.0,0.0,13.0,6.0,9.0,10.0,9.0,10.0,11.0,,8.0,34.0
269,7.0,2.0,5.0,100.0,55.0,79.0,1015.0,1011.0,1012.0,0.0,15.0,3.0,9.0,10.0,8.0,10.0,14.0,,6.0,35.0
270,9.0,4.0,7.0,93.0,67.0,82.0,1020.0,1015.0,1017.0,0.0,13.0,6.0,9.0,10.0,10.0,10.0,11.0,,6.0,36.0
271,11.0,8.0,9.0,94.0,72.0,87.0,1020.0,1019.0,1019.0,0.0,15.0,9.0,12.0,10.0,5.0,9.0,6.0,,3.0,37.0
272,13.0,8.0,11.0,100.0,77.0,91.0,1019.0,1015.0,1016.0,0.0,17.0,9.0,13.0,10.0,2.0,6.0,8.0,,3.0,38.0
273,13.0,8.0,11.0,100.0,59.0,84.0,1016.0,1014.0,1015.0,0.0,17.0,9.0,13.0,10.0,1.0,8.0,10.0,,5.0,10.0
274,13.0,8.0,11.0,100.0,64.0,85.0,1015.0,1013.0,1014.0,0.0,20.0,9.0,14.0,10.0,7.0,10.0,11.0,,5.0,11.0
275,15.0,9.0,12.0,100.0,42.0,80.0,1013.0,1005.0,1009.0,0.0,26.0,10.0,18.0,10.0,0.0,7.0,6.0,,3.0,12.0
276,14.0,9.0,12.0,100.0,57.0,85.0,1005.0,999.0,1003.0,0.0,22.0,9.0,16.0,10.0,4.0,8.0,21.0,,5.0,13.0
277,15.0,9.0,13.0,100.0,63.0,83.0,1013.0,1003.0,1008.0,0.0,20.0,11.0,16.0,10.0,5.0,9.0,23.0,,6.0,14.0
278,13.0,6.0,10.0,100.0,47.0,78.0,1016.0,1012.0,1013.0,0.0,23.0,7.0,14.0,10.0,1.0,9.0,10.0,,3.0,15.0
279,14.0,10.0,12.0,100.0,77.0,91.0,1020.0,1016.0,1019.0,0.0,17.0,11.0,13.0,10.0,0.0,5.0,13.0,,5.0,16.0
280,13.0,9.0,11.0,100.0,60.0,86.0,1019.0,1017.0,1018.0,0.0,20.0,10.0,15.0,10.0,0.0,6.0,14.0,,5.0,17.0
281,12.0,7.0,10.0,100.0,82.0,93.0,1018.0,1014.0,1016.0,0.0,14.0,8.0,11.0,10.0,0.0,4.0,10.0,,6.0,18.0
282,7.0,3.0,6.0,100.0,40.0,72.0,1014.0,1008.0,1010.0,0.0,18.0,5.0,11.0,10.0,2.0,9.0,23.0,,10.0,19.0
283,4.0,1.0,3.0,71.0,37.0,56.0,1013.0,1009.0,1010.0,0.0,18.0,7.0,12.0,10.0,10.0,10.0,32.0,47.0,23.0,20.0
284,5.0,2.0,4.0,87.0,42.0,68.0,1015.0,1012.0,1013.0,0.0,17.0,4.0,10.0,10.0,10.0,10.0,23.0,35.0,11.0,21.0
285,6.0,1.0,4.0,93.0,58.0,79.0,1015.0,1012.0,1013.0,0.0,13.0,3.0,8.0,10.0,5.0,7.0,16.0,,11.0,22.0
286,7.0,2.0,4.0,93.0,63.0,85.0,1016.0,1014.0,1015.0,0.0,13.0,3.0,8.0,7.0,2.0,5.0,11.0,,8.0,23.0
287,6.0,2.0,4.0,100.0,62.0,84.0,1016.0,1012.0,1014.0,0.0,11.0,3.0,7.0,10.0,1.0,7.0,10.0,,5.0,24.0
288,8.0,5.0,7.0,93.0,81.0,91.0,1013.0,1009.0,1010.0,0.0,10.0,7.0,8.0,10.0,3.0,7.0,19.0,,6.0,25.0
289,6.0,5.0,6.0,93.0,81.0,88.0,1020.0,1013.0,1017.0,0.0,9.0,6.0,7.0,10.0,2.0,9.0,23.0,,16.0,26.0
290,5.0,2.0,3.0,93.0,71.0,83.0,1022.0,1020.0,1021.0,0.0,8.0,3.0,6.0,10.0,4.0,8.0,14.0,,10.0,27.0
291,7.0,3.0,4.0,93.0,71.0,85.0,1020.0,1008.0,1013.0,0.0,11.0,4.0,7.0,10.0,4.0,9.0,24.0,,13.0,28.0
292,6.0,2.0,4.0,93.0,66.0,84.0,1022.0,1007.0,1013.0,0.0,10.0,4.0,7.0,10.0,6.0,10.0,24.0,32.0,11.0,29.0
293,3.0,-1.0,2.0,93.0,47.0,79.0,1027.0,1022.0,1025.0,0.0,11.0,0.0,6.0,10.0,10.0,10.0,10.0,,5.0,30.0
294,3.0,-3.0,0.0,100.0,76.0,90.0,1025.0,1020.0,1023.0,0.0,7.0,-3.0,2.0,10.0,0.0,7.0,11.0,,3.0,31.0
295,7.0,-3.0,2.0,100.0,55.0,82.0,1020.0,1009.0,1013.0,0.0,15.0,-2.0,7.0,10.0,0.0,6.0,34.0,,6.0,32.0
296,8.0,3.0,6.0,93.0,58.0,82.0,1014.0,1009.0,1011.0,0.0,13.0,4.0,8.0,10.0,10.0,10.0,27.0,,14.0,33.0
297,3.0,0.0,2.0,93.0,62.0,83.0,1026.0,1014.0,1020.0,0.0,9.0,2.0,6.0,10.0,10.0,10.0,27.0,,10.0,34.0
298,2.0,-2.0,1.0,93.0,44.0,77.0,1030.0,1026.0,1028.0,0.0,11.0,-1.0,4.0,10.0,10.0,10.0,13.0,,6.0,35.0
299,4.0,-1.0,2.0,100.0,51.0,77.0,1028.0,1024.0,1026.0,0.0,12.0,0.0,6.0,10.0,10.0,10.0,10.0,,3.0,36.0
300,6.0,1.0,3.0,93.0,54.0,76.0,1024.0,1022.0,1023.0,0.0,13.0,3.0,8.0,10.0,10.0,10.0,13.0,,5.0,37.0
301,6.0,0.0,3.0,100.0,45.0,80.0,1021.0,1007.0,1014.0,0.0,17.0,0.0,8.0,10.0,0.0,5.0,8.0,,2.0,38.0
302,8.0,3.0,6.0,100.0,52.0,79.0,1007.0,1004.0,1006.0,0.0,16.0,4.0,10.0,10.0,6.0,9.0,16.0,,5.0,39.0
303,9.0,7.0,8.0,93.0,63.0,79.0,1004.0,1001.0,1002.0,0.0,15.0,9.0,12.0,10.0,10.0,10.0,14.0,,8.0,40.0
304,9.0,6.0,7.0,93.0,55.0,77.0,1013.0,1002.0,1008.0,0.0,16.0,7.0,11.0,10.0,5.0,9.0,13.0,,6.0,11.0
305,8.0,4.0,7.0,100.0,67.0,89.0,1019.0,1014.0,1017.0,0.0,13.0,5.0,9.0,10.0,2.0,6.0,11.0,,5.0,12.0
306,10.0,5.0,8.0,93.0,59.0,80.0,1023.0,1018.0,1020.0,0.0,16.0,7.0,11.0,10.0,9.0,10.0,21.0,,10.0,13.0
307,12.0,10.0,11.0,82.0,68.0,76.0,1028.0,1024.0,1026.0,0.0,18.0,14.0,16.0,10.0,10.0,10.0,27.0,,16.0,14.0
308,11.0,7.0,9.0,88.0,52.0,67.0,1028.0,1024.0,1027.0,0.0,18.0,11.0,14.0,10.0,10.0,10.0,24.0,,11.0,15.0
309,9.0,7.0,8.0,94.0,59.0,73.0,1024.0,1010.0,1017.0,0.0,15.0,9.0,12.0,10.0,5.0,10.0,29.0,,14.0,16.0
310,8.0,6.0,7.0,100.0,87.0,92.0,1009.0,998.0,1003.0,0.0,9.0,7.0,8.0,10.0,2.0,9.0,16.0,,10.0,17.0
311,6.0,0.0,3.0,93.0,61.0,82.0,997.0,978.0,986.0,0.0,8.0,4.0,6.0,10.0,10.0,10.0,21.0,,11.0,18.0
312,7.0,3.0,5.0,93.0,58.0,80.0,983.0,977.0,979.0,0.0,13.0,5.0,9.0,10.0,10.0,10.0,19.0,,10.0,19.0
313,8.0,3.0,6.0,93.0,71.0,82.0,1007.0,983.0,992.0,0.0,11.0,7.0,9.0,10.0,10.0,10.0,23.0,,10.0,20.0
314,8.0,1.0,3.0,93.0,54.0,77.0,1013.0,998.0,1007.0,0.0,11.0,4.0,7.0,10.0,10.0,10.0,35.0,64.0,14.0,21.0
315,12.0,5.0,8.0,88.0,55.0,70.0,1006.0,997.0,1003.0,0.0,17.0,12.0,14.0,10.0,10.0,10.0,48.0,74.0,27.0,22.0
316,10.0,8.0,9.0,72.0,49.0,62.0,1005.0,1003.0,1004.0,0.0,19.0,13.0,16.0,10.0,10.0,10.0,45.0,69.0,34.0,23.0
317,10.0,6.0,8.0,87.0,49.0,68.0,1008.0,1001.0,1003.0,0.0,19.0,8.0,13.0,10.0,10.0,10.0,32.0,,14.0,24.0
318,9.0,6.0,7.0,93.0,71.0,87.0,1016.0,1009.0,1012.0,0.0,13.0,7.0,10.0,10.0,6.0,9.0,16.0,,11.0,25.0
319,6.0,3.0,4.0,93.0,81.0,85.0,1020.0,1016.0,1018.0,0.0,7.0,6.0,6.0,10.0,10.0,10.0,16.0,,11.0,26.0
320,4.0,2.0,3.0,93.0,76.0,83.0,1017.0,1007.0,1011.0,0.0,7.0,5.0,6.0,10.0,10.0,10.0,19.0,,11.0,27.0
321,5.0,1.0,3.0,100.0,81.0,91.0,1014.0,1007.0,1010.0,0.0,7.0,2.0,4.0,10.0,0.0,7.0,11.0,,5.0,28.0
322,7.0,3.0,4.0,100.0,76.0,89.0,1017.0,1014.0,1016.0,0.0,10.0,4.0,7.0,10.0,5.0,9.0,11.0,,5.0,29.0
323,5.0,0.0,3.0,100.0,93.0,95.0,1017.0,1010.0,1014.0,0.0,5.0,1.0,3.0,10.0,0.0,3.0,11.0,,3.0,30.0
324,4.0,1.0,2.0,93.0,81.0,88.0,1009.0,1003.0,1006.0,0.0,6.0,3.0,4.0,10.0,6.0,9.0,14.0,,10.0,31.0
325,4.0,2.0,3.0,100.0,87.0,90.0,1003.0,1001.0,1002.0,0.0,5.0,4.0,4.0,10.0,3.0,8.0,11.0,,6.0,32.0
326,3.0,0.0,2.0,93.0,66.0,84.0,1008.0,1003.0,1006.0,0.0,6.0,3.0,4.0,10.0,6.0,9.0,14.0,,8.0,33.0
327,3.0,0.0,2.0,93.0,76.0,85.0,1009.0,1008.0,1008.0,0.0,6.0,2.0,3.0,10.0,8.0,10.0,16.0,,11.0,34.0
328,3.0,0.0,1.0,100.0,81.0,91.0,1009.0,1001.0,1004.0,0.0,5.0,1.0,3.0,10.0,4.0,9.0,21.0,40.0,11.0,35.0
329,1.0,-1.0,-1.0,100.0,75.0,87.0,1006.0,1002.0,1005.0,0.0,3.0,0.0,1.0,10.0,3.0,9.0,16.0,,10.0,36.0
330,0.0,-4.0,-2.0,100.0,80.0,93.0,1006.0,1003.0,1004.0,0.0,1.0,-3.0,-1.0,10.0,1.0,6.0,11.0,,5.0,37.0
331,0.0,-3.0,-1.0,100.0,87.0,95.0,1004.0,1001.0,1003.0,0.0,1.0,-2.0,-1.0,7.0,0.0,3.0,16.0,,6.0,38.0
